NAICS_6_Digit,NAICS_6_Title,NAICS_8_Digit,NAICS_8_Title,Differentiation_Criteria_8,Description_8,NAICS_10_Digit,NAICS_10_Title,Differentiation_Criteria_10,Description_10
925120,Administration of Urban Planning and Community and Rural Development,92512001,City Planning Departments,Function,Municipal planning and zoning offices,9251200103,City Planning Departments - State/Provincial,Jurisdiction Level,Municipal planning and zoning offices State and provincial government operations.
925120,Administration of Urban Planning and Community and Rural Development,92512001,City Planning Departments,Function,Municipal planning and zoning offices,9251200104,City Planning Departments - Federal/National,Jurisdiction Level,Municipal planning and zoning offices Federal and national government operations.
925120,Administration of Urban Planning and Community and Rural Development,92512002,Regional Planning Commissions,Function,Regional planning and development councils,9251200201,Regional Planning Commissions - Local/Municipal,Jurisdiction Level,Regional planning and development councils Local and municipal government operations.
925120,Administration of Urban Planning and Community and Rural Development,92512002,Regional Planning Commissions,Function,Regional planning and development councils,9251200202,Regional Planning Commissions - County/Regional,Jurisdiction Level,Regional planning and development councils County and regional government operations.
925120,Administration of Urban Planning and Community and Rural Development,92512002,Regional Planning Commissions,Function,Regional planning and development councils,9251200203,Regional Planning Commissions - State/Provincial,Jurisdiction Level,Regional planning and development councils State and provincial government operations.
925120,Administration of Urban Planning and Community and Rural Development,92512002,Regional Planning Commissions,Function,Regional planning and development councils,9251200204,Regional Planning Commissions - Federal/National,Jurisdiction Level,Regional planning and development councils Federal and national government operations.
925120,Administration of Urban Planning and Community and Rural Development,92512003,Rural Development Agencies,Function,Rural community development programs,9251200301,Rural Development Agencies - Local/Municipal,Jurisdiction Level,Rural community development programs Local and municipal government operations.
925120,Administration of Urban Planning and Community and Rural Development,92512003,Rural Development Agencies,Function,Rural community development programs,9251200302,Rural Development Agencies - County/Regional,Jurisdiction Level,Rural community development programs County and regional government operations.
925120,Administration of Urban Planning and Community and Rural Development,92512003,Rural Development Agencies,Function,Rural community development programs,9251200303,Rural Development Agencies - State/Provincial,Jurisdiction Level,Rural community development programs State and provincial government operations.
925120,Administration of Urban Planning and Community and Rural Development,92512003,Rural Development Agencies,Function,Rural community development programs,9251200304,Rural Development Agencies - Federal/National,Jurisdiction Level,Rural community development programs Federal and national government operations.
926110,Administration of General Economic Programs,92611001,Department of Commerce,Agency,Federal commerce and economic development,9261100101,Department of Commerce - Local/Municipal,Jurisdiction Level,Federal commerce and economic development Local and municipal government operations.
926110,Administration of General Economic Programs,92611001,Department of Commerce,Agency,Federal commerce and economic development,9261100102,Department of Commerce - County/Regional,Jurisdiction Level,Federal commerce and economic development County and regional government operations.
